4.763275429767592217e-01,3.758615453592677458e-01
5.687243573828053567e-01,2.276318227841140074e-01
5.858934909789677015e-01,3.935865299773574910e-01
5.872409383516099535e-01,1.914156530560047198e-01
4.822389205137073143e-01,2.662676557345582951e-01
5.539272140333580952e-01,2.695689318919340383e-01
4.728223421716311603e-01,3.477392783998412007e-01
4.587910712935086011e-01,3.142654025173192700e-01
5.787197244855275535e-01,2.691107449750728686e-01
5.272165271670996578e-01,2.851945730964973724e-01
5.062526770738625670e-01,2.927579983241306305e-01
5.678348300642936941e-01,3.285784744125405110e-01
5.129651283380369797e-01,2.550718380377810512e-01
5.345251392560647075e-01,2.409318673265798683e-01
4.799595161292777301e-01,3.972168425303035377e-01
5.151234396640973490e-01,2.715721040503355499e-01
5.276450358456737932e-01,2.664708097987720237e-01
6.086184814835856605e-01,2.765506032414735138e-01
5.475338266436972079e-01,3.990040886003321519e-01
5.767396079950629639e-01,3.077058861078785235e-01
4.771912551907745437e-01,3.298757989819336989e-01
5.196963467321853436e-01,2.903364471049237894e-01
5.462492695446983237e-01,2.879993345690441409e-01
5.923015002346435631e-01,2.798164197135590836e-01
4.914892558162627378e-01,3.218136801234288136e-01
