4.189248014315997692e-01,2.971586645412742089e-01
4.600112824601132466e-01,2.397723879355679322e-01
4.024532075025369360e-01,1.951837922675781489e-01
4.129026212217872804e-01,9.600284980872726692e-02
4.172218177669648753e-01,1.824176040077639394e-01
4.581950377549346420e-01,2.139175799285794599e-01
4.417636030912388545e-01,3.070346548695536693e-01
4.377145216011268936e-01,2.910305731842838806e-01
4.091943369132544639e-01,1.616679632533015443e-01
4.209178314432576173e-01,1.962431697711144174e-01
4.503084220216246880e-01,8.397250790454498237e-02
3.902146665536573300e-01,1.985781348221453413e-01
3.625297186505856972e-01,1.018978251120080947e-01
3.671015132608017040e-01,2.395141305631841647e-02
3.732073040494732208e-01,2.006329632166176380e-01
4.329217002158128880e-01,1.469685211729825913e-01
4.314756705286704186e-01,6.577493160470727906e-02
3.841138845012622149e-01,1.997089215285253738e-01
4.310284246178834877e-01,1.930730622665400853e-01
4.134009508395716237e-01,2.160289306092210149e-01
4.136991909944568446e-01,9.000529835557136149e-02
4.225494197645597860e-01,1.307751173981223092e-01
3.760523648797702290e-01,2.125281522369232290e-01
4.695659941418292571e-01,2.693966190902020719e-01
3.464952110747481218e-01,2.342550201630767825e-01
