9.958959340700825891e-01,2.253747908005100942e-01
8.445500092395866742e-01,2.280120259198367139e-01
8.379736088880893607e-01,3.528734432055148362e-01
9.255490324605583075e-01,2.714800213760844017e-01
8.809041341449473927e-01,1.908047905049185256e-01
9.216996943861962555e-01,2.339902981717086605e-01
8.103932013745659413e-01,2.775475166843713870e-01
8.936134816837940642e-01,2.958319139805983822e-01
9.239253767268380546e-01,2.569026899056295332e-01
1.001671623912276043e+00,3.204365057530503269e-01
8.885094172570824345e-01,1.959204439789827001e-01
8.909837549218931896e-01,2.653281524828909332e-01
9.570574152014440505e-01,2.837872163018810845e-01
9.857652022476365294e-01,2.475289580472663509e-01
7.731525124972143947e-01,2.311221857245436273e-01
8.417632077573556915e-01,3.337418575989909431e-01
8.988195139906923758e-01,2.762540651411981019e-01
7.657348952551596977e-01,3.030958544991779746e-01
8.421791439146857350e-01,3.041869675236301696e-01
7.633515633968134262e-01,2.840305924403780380e-01
8.944142773809883318e-01,2.269052864418316662e-01
9.494141881140785166e-01,2.569600969353520448e-01
7.730693340702790017e-01,2.281214396303838376e-01
7.618232816804633156e-01,2.953115984740907196e-01
8.904961869832487276e-01,2.532615574997701957e-01
