8.895605378613510306e-01,4.905228089443502970e-01
8.781294534715091693e-01,4.720850360652067979e-01
8.774072386673601454e-01,4.816405784556259673e-01
1.346977736076965915e+00,5.761882221466793075e-01
9.252584627106085202e-01,4.653865163794204118e-01
1.359831809996184804e+00,5.393610925662528643e-01
9.585563358942349454e-01,4.813532559817625400e-01
9.465152519275419341e-01,4.375103420734380855e-01
8.209687942990738785e-01,4.722094284312208790e-01
9.008856493075764194e-01,5.401666978793997487e-01
9.360740064326855681e-01,5.642340977344724173e-01
1.337777614661066039e+00,6.000641884272633897e-01
9.517849645412456150e-01,5.209443248130934956e-01
1.339593189128320816e+00,5.954924276468710476e-01
9.496055187345192605e-01,4.890305809908992996e-01
9.006173350841163439e-01,4.680196915535823621e-01
8.616957470680186582e-01,5.412077621092589164e-01
1.315658344163935123e+00,6.512274002958524655e-01
1.327658970902841240e+00,6.244356440072433845e-01
1.294684689880352124e+00,6.936569168311698119e-01
9.124364302868656074e-01,4.442233205960648412e-01
1.339981260953548858e+00,5.945067374976761299e-01
8.547276160025866210e-01,4.971866950853593980e-01
9.572886477646431747e-01,5.057789645599534145e-01
1.320779718083846976e+00,6.400478415380945751e-01
