2.859174506084100620e-01,4.875390150423227209e-01
2.232398662764408792e-01,4.423401439354607834e-01
3.023784598704221116e-01,3.425022714957620118e-01
3.025569667536037732e-01,4.727694912580592268e-01
1.349482444841798023e-01,3.975260002453626651e-01
2.636744071773303166e-01,3.867917940279179123e-01
3.045047597245252868e-01,3.959314128278117462e-01
1.776698703329432916e-01,3.661505002422174027e-01
2.998206650525250816e-01,3.797665518921660710e-01
2.514239575672675975e-01,3.715636864349222135e-01
3.097500603677554865e-01,4.613657689102166892e-01
2.970501635759627002e-01,4.291353894536972247e-01
3.272655237314496812e-01,4.668279702543257081e-01
2.220520730151247790e-01,4.012451822167795723e-01
3.290269782217569161e-01,3.934993072619420440e-01
2.874135565733648146e-01,3.520908094766214136e-01
2.557388688240171959e-01,4.635400232382888563e-01
1.906546851019638444e-01,3.299912003199013677e-01
1.593765894844549336e-01,4.541068921252187085e-01
2.925637254664174014e-01,4.409339087707042637e-01
2.196661257219270913e-01,4.648155184927610373e-01
2.580192296283534414e-01,5.121284690692676778e-01
1.043221797094379677e-01,3.802074018485495088e-01
2.121634772122267809e-01,4.141756723996145029e-01
1.265804091609711302e-01,3.607127691683690296e-01
