6.850317455766704589e-01,4.419547321755739611e-01
7.559219732108978240e-01,4.764068527068300862e-01
7.488642493251158605e-01,3.708144209839306371e-01
8.017331468350628043e-01,4.444560211904091118e-01
7.589214053265022075e-01,4.671923355341877637e-01
6.800354877743068904e-01,4.284977635027663601e-01
6.411295980491890090e-01,4.918669557954242766e-01
6.948910697967699557e-01,4.762908595609537388e-01
6.481261801446378534e-01,4.735882798005669470e-01
7.666670146904581706e-01,4.500749689496320038e-01
6.435390599939401213e-01,4.774185490661562170e-01
6.660366426026047559e-01,4.986257933297028044e-01
7.138814814520954011e-01,4.926305832863281942e-01
6.797983544362067310e-01,4.593104690172232774e-01
7.641929595708111256e-01,4.753872761455268381e-01
7.315301058981357185e-01,4.726983654443630001e-01
7.136473652668611223e-01,4.495089078185081077e-01
7.271024481647999638e-01,4.492972247374211192e-01
7.334158082943856849e-01,5.269484177271959169e-01
7.169016697691336093e-01,5.143255806006674646e-01
7.142816581111780527e-01,4.349125000463558988e-01
7.192376467535790407e-01,4.087932854459669363e-01
6.856139058730275071e-01,4.929884904896308928e-01
7.127602827101924277e-01,4.914505275670563167e-01
7.070700486408343366e-01,4.893684715963044773e-01
