6.113518379129537772e-01,5.505534592511857062e-01
6.702153097852905361e-01,4.743219356173180579e-01
6.768433598180537691e-01,4.949282630827942508e-01
6.041782851888836126e-01,4.532854307186017229e-01
6.377595331490386599e-01,5.846023504222666034e-01
6.083824614907211714e-01,4.387286873796491515e-01
6.868215511037858434e-01,5.365854072774520755e-01
6.004788273281490563e-01,4.763309974436341077e-01
6.848106518868221082e-01,5.293918763017657625e-01
7.344328492834834021e-01,5.050926112114753064e-01
7.014708005317623618e-01,5.013650038541145326e-01
6.345500919778181981e-01,5.464955516966981675e-01
6.581275836131526003e-01,5.275426491792533090e-01
6.863923491884599271e-01,6.318666868690241412e-01
6.448897137594015172e-01,4.747268238812448748e-01
7.266565210981410505e-01,4.155838775565385279e-01
7.207026919706297496e-01,4.943883789792342665e-01
5.878448265417395291e-01,4.839278079174665903e-01
7.329799521943076712e-01,4.945565311345746506e-01
6.864838695205911501e-01,5.840832869064728206e-01
6.298876492878647815e-01,4.780477201489496952e-01
6.465367041895864197e-01,5.665623237636421283e-01
6.737629708605815670e-01,4.687777604312695634e-01
6.736047052840579141e-01,5.012331208400402360e-01
7.094661471557173194e-01,5.929588435660968493e-01
