1.299980804527247624e+00,6.834043536905904936e-01
9.719930113988846099e-01,6.003777841678602512e-01
9.033018629903725172e-01,5.161098520712587012e-01
8.252990429301866326e-01,5.586151311544900189e-01
8.303157457200727176e-01,5.582172363539351645e-01
9.102968257681379738e-01,5.731954078566621202e-01
8.845231214553676002e-01,6.452403842069921458e-01
9.014165452215135987e-01,6.203068104546398676e-01
9.156215905926995413e-01,6.267029648415569643e-01
8.766565644187688244e-01,5.364757917421024702e-01
9.762252925473244858e-01,5.446374108455596108e-01
9.211005553177525895e-01,5.752062323462341364e-01
9.310041662752277514e-01,6.134481579707559140e-01
8.606381611662629050e-01,6.078144958916390506e-01
9.431881675700393153e-01,6.026473440631358036e-01
8.954814448462546927e-01,6.499712649995764702e-01
8.994586278140884739e-01,6.101807461774737540e-01
8.799550681564168864e-01,5.772879590885744427e-01
8.982726680350929804e-01,5.723800732314076045e-01
9.674819476354676873e-01,5.879759789887553101e-01
8.680573294014760632e-01,6.169664855397780645e-01
8.889727945373411266e-01,6.293765880952307823e-01
9.239289270627820683e-01,6.614868395190307560e-01
9.443537654816066551e-01,5.760514659168533003e-01
9.175554082231928144e-01,6.192115722278797030e-01
