4.000000000000000000e+00,-7.300000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-7.200000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-7.300000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-5.900000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-6.900000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-7.300000000000000000e+01
4.000000000000000000e+00,-6.900000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-7.000000000000000000e+01
4.000000000000000000e+00,-6.000000000000000000e+01
4.000000000000000000e+00,-7.000000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-6.900000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-7.300000000000000000e+01
4.000000000000000000e+00,-7.300000000000000000e+01
4.000000000000000000e+00,-7.300000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-7.400000000000000000e+01
4.000000000000000000e+00,-5.200000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-6.200000000000000000e+01
4.000000000000000000e+00,-5.200000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-5.900000000000000000e+01
4.000000000000000000e+00,-6.200000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-6.100000000000000000e+01
4.000000000000000000e+00,-6.000000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-5.900000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-7.300000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-6.200000000000000000e+01
4.000000000000000000e+00,-5.900000000000000000e+01
4.000000000000000000e+00,-6.200000000000000000e+01
4.000000000000000000e+00,-5.900000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-5.900000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-5.900000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-6.200000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-5.900000000000000000e+01
4.000000000000000000e+00,-7.800000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-6.900000000000000000e+01
4.000000000000000000e+00,-6.000000000000000000e+01
4.000000000000000000e+00,-6.900000000000000000e+01
4.000000000000000000e+00,-5.900000000000000000e+01
4.000000000000000000e+00,-6.900000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-7.000000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-7.000000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-7.300000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-7.300000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-7.000000000000000000e+01
4.000000000000000000e+00,-5.900000000000000000e+01
4.000000000000000000e+00,-7.000000000000000000e+01
4.000000000000000000e+00,-6.200000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-7.200000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-7.300000000000000000e+01
4.000000000000000000e+00,-7.300000000000000000e+01
4.000000000000000000e+00,-7.300000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-6.300000000000000000e+01
4.000000000000000000e+00,-7.300000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-5.900000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-5.900000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-5.900000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-5.900000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-6.900000000000000000e+01
4.000000000000000000e+00,-4.800000000000000000e+01
4.000000000000000000e+00,-6.900000000000000000e+01
4.000000000000000000e+00,-5.900000000000000000e+01
4.000000000000000000e+00,-6.100000000000000000e+01
4.000000000000000000e+00,-5.300000000000000000e+01
4.000000000000000000e+00,-5.900000000000000000e+01
